company_name,uri,salary,site,year,edu,job_name,city,pos_count
Hileap,https://www.zhipin.com/job_detail/bf0bade6dfe6bfaf1XB-2N64EVU~.html,12-20K,Shanghai Site 00235,1-3 years,Bachelor degree,PythonDeveloper Engineer,shanghai,4
Company 01126,https://www.zhipin.com/job_detail/6c81a572e4a31a871HZ_2dS4GFQ~.html,15-25K,Shanghai Site 00227,3-5 years,Bachelor degree,Python,shanghai,3
Company 01127,https://www.zhipin.com/job_detail/f62aca97af538f6e1n1739u5FFQ~.html,15-30K,Shanghai Site 00240,1-3 years,Bachelor degree,PythonEngineer,shanghai,5
Company 01128,https://www.zhipin.com/job_detail/1cc7be2c99906ee01nR-2Nm6EVU~.html,18-19K,Shanghai Site 00252,5-10 years,Bachelor degree,PythonInstructor,shanghai,4
Company 00797,https://www.zhipin.com/job_detail/3a53d4ed16ed86100nV42dS8FFc~.html,12-18K x 13 salaries,Shanghai Site 00252,3-5 years,Bachelor degree,pythonEngineer,shanghai,5
Company 01129,https://www.zhipin.com/job_detail/db2f1f8262f1f5af1Hd92d-7ElI~.html,20-40K,Shanghai Site 00253,Experience not required,Bachelor degree,Senior PythonDeveloper Engineer,shanghai,1
Company 00712,https://www.zhipin.com/job_detail/f069fdeaf67b9e500nRz2Ni6F1I~.html,20-30K,Shanghai Site 00254,5-10 years,Bachelor degree,Python Developer,shanghai,1
Company 01130,https://www.zhipin.com/job_detail/4b98011804b643340nR_0tW9FlY~.html,30-40K,Shanghai Site 00231,5-10 years,Bachelor degree,pythonArchitect,shanghai,5
Company 01131,https://www.zhipin.com/job_detail/e5257303361d0d251H1429-4EFA~.html,10-15K,Shanghai Site 00255,1-3 years,Bachelor degree,Python Developer,shanghai,5
Company 00013,https://www.zhipin.com/job_detail/9489f7810d74872403V63ty5FFc~.html,22-30K,Shanghai Site 00233,3-5 years,Bachelor degree,Python Developer,shanghai,1
Company 01132,https://www.zhipin.com/job_detail/b6fb5571a557b7ce03Rz2d--FVc~.html,10-15K,Shanghai Site 00240,3-5 years,Bachelor degree,PythonDeveloper Engineer,shanghai,1
Company 00850,https://www.zhipin.com/job_detail/f9eab8b47c72f51e03Z_0t26EVQ~.html,20-35K,Shanghai Site 00243,3-5 years,Bachelor degree,PythonDeveloper Engineer SH,shanghai,5
Company 01120,https://www.zhipin.com/job_detail/45978127f06e7a270nV909S7FVI~.html,20-25K x 13 salaries,Shanghai Site 00250,3-5 years,Bachelor degree,PythonDeveloper Engineer,shanghai,1
Company 01124,https://www.zhipin.com/job_detail/9200abe331fb4ed61HN73d64ElE~.html,18-25K,Shanghai Site 00228,5-10 years,Bachelor degree,pythonDeveloper Engineer,shanghai,5
Company 01133,https://www.zhipin.com/job_detail/ebbede21277c93ff1HB409u6EFc~.html,15-30K x 15 salaries,Shanghai Site 00228,Experience not required,Bachelor degree,PythonDeveloper Engineer,shanghai,5
Company 01134,https://www.zhipin.com/job_detail/caeed8e6889e021903N82tS-FlQ~.html,20-30K,Shanghai Site 00237,3-5 years,Bachelor degree,Python Developer Engineer,shanghai,5
Company 01135,https://www.zhipin.com/job_detail/6f56c6933aa349371HRz3Nm6EVQ~.html,6-8K,Shanghai Site 00256,1-3 years,Bachelor degree,PythonData Analyst,shanghai,3
Company 01136,https://www.zhipin.com/job_detail/68665392ab81f0391nN50ti1ElE~.html,11-22K,Shanghai Site 00227,3-5 years,Bachelor degree,Senior pythonEngineer,shanghai,5
Company 01137,https://www.zhipin.com/job_detail/486c0a46c1fbd0de03Vy3t-4FlE~.html,6-11K x 13 salaries,Shanghai Site 00245,Experience not required,Education not specified,PythonDeveloper Engineer,shanghai,6
Company 01138,https://www.zhipin.com/job_detail/3ed112d095aecdc41HB639u6E1Y~.html,15-20K,Shanghai Site 00237,1-3 years,Bachelor degree,pythonAlgorithm Engineer,shanghai,2
Company 01139,https://www.zhipin.com/job_detail/ff03adc3ebc6df1f03N-3di-GFo~.html,25-40K,Shanghai Site 00252,3-5 years,Bachelor degree,PythonBackend Senior Engineer,shanghai,3
Company 00010,https://www.zhipin.com/job_detail/a42fa63ccc424d841HF-092_Els~.html,8-10K,Shanghai Site 00228,Experience not required,Bachelor degree,Python Developer,shanghai,6
Company 00212,https://www.zhipin.com/job_detail/9fb3948dce1533e40nR90tu_FVc~.html,10-14K,Shanghai Site 00235,3-5 years,Bachelor degree,Automation Test (Python),shanghai,4
Company 01136,https://www.zhipin.com/job_detail/abc393234a179ce71XN_3du0EVY~.html,20-30K,Shanghai Site 00227,5-10 years,Bachelor degree,PythonEngineer,shanghai,2
Company 01135,https://www.zhipin.com/job_detail/835aebf8e1e82a1303J80tq1F1Q~.html,6-8K,Shanghai Site 00256,Experience not required,Associate degree,PythonDeveloper (Crawler)/PythonCrawler,shanghai,1
Company 01140,https://www.zhipin.com/job_detail/5b2cdc04f2675e571nZ-3dq1EVA~.html,4-6K,Shanghai Site 00257,3-5 years,Bachelor degree,Python,shanghai,6
Company 01141,https://www.zhipin.com/job_detail/d8a67c14cd1963b61XN_3ti0FVA~.html,15-25K,Shanghai Site 00258,1-3 years,Bachelor degree,Python Developer,shanghai,2
Company 01103,https://www.zhipin.com/job_detail/868d430bca60e1540nZy2d6_E1A~.html,10-15K,Shanghai Site 00240,1-3 years,Bachelor degree,Python Developer,shanghai,1
Company 01142,https://www.zhipin.com/job_detail/dba168a2547548960nZ63Ni6FVA~.html,15-25K,Shanghai Site 00259,3-5 years,Associate degree,Python Developer,shanghai,5
Company 01143,https://www.zhipin.com/job_detail/6aa4aeaa4669b4bf031z3Nq7F1Y~.html,16-22K,Shanghai Site 00231,5-10 years,Associate degree,Python Developer,shanghai,4
Company 01144,https://www.zhipin.com/job_detail/2c4243f3b01080941XJ52du_FFE~.html,18-30K,Shanghai Site 00237,3-5 years,Associate degree,PYTHON Data Algorithm Architect,shanghai,6
Company 01113,https://www.zhipin.com/job_detail/7888bc58be3a15d11nZ429y8GFQ~.html,9-15K,Shanghai Site 00222,Experience not required,Associate degree,Python Developer,shanghai,1
Company 01101,https://www.zhipin.com/job_detail/4557520f58d4fe0c0nJz3ty7EA~~.html,6-12K,Shanghai Site 00239,Experience not required,Bachelor degree,pythonBackend Engineer,shanghai,5
Company 01113,https://www.zhipin.com/job_detail/d6a4bcd0aa11c9221n1539m4GVA~.html,10-16K,Shanghai Site 00248,1-3 years,Bachelor degree,PythonDeveloper Engineer,shanghai,6
Company 01133,https://www.zhipin.com/job_detail/af2c3d74c0f779cb03Z53d69EVU~.html,20-30K x 16 salaries,Shanghai Site 00240,3-5 years,Bachelor degree,Senior pythonDeveloper Engineer,shanghai,6
Company 01113,https://www.zhipin.com/job_detail/560360647df6c9f41nd_3dm_FFQ~.html,12-24K,Shanghai Site 00222,1-3 years,Associate degree,pythonDeveloper Engineer,shanghai,5
Company 01145,https://www.zhipin.com/job_detail/915d915d7662b73803182dq0EFM~.html,14-28K,Shanghai Site 00260,1-3 years,Bachelor degree,PythonBackend Developer Engineer SH,shanghai,1
Company 00010,https://www.zhipin.com/job_detail/a9ef9d9ec12cd2c10nV62ty4F1Q~.html,8-13K,Shanghai Site 00229,1-3 years,Bachelor degree,Python Developer,shanghai,2
Company 01113,https://www.zhipin.com/job_detail/ffb146ce63ca329a1nF529i6EVs~.html,8-15K,Shanghai Site 00240,1-3 years,Associate degree,pythonDeveloper Engineer,shanghai,4
Company 01146,https://www.zhipin.com/job_detail/36ff955892f4d7340nZ93N-_GVQ~.html,15-25K,Shanghai Site 00240,Experience not required,Master degree,PythonBackend Developer Engineer,shanghai,5
Company 01147,https://www.zhipin.com/job_detail/e6fa7f7f15fce2b01XJ92Ni7ElA~.html,15-25K,Shanghai Site 00261,3-5 years,Bachelor degree,PythonEngineer,shanghai,6
Company 01121,https://www.zhipin.com/job_detail/a4b9fee6f1add9f11nJ629u_FFo~.html,15-30K x 13 salaries,Shanghai Site 00240,3-5 years,Bachelor degree,Senior PythonEngineer,shanghai,1
Company 01124,https://www.zhipin.com/job_detail/7b81752a7095845f03R739u9GFo~.html,17-25K,Shanghai Site 00228,5-10 years,Bachelor degree,PythonDeveloper Engineer,shanghai,2
Company 01148,https://www.zhipin.com/job_detail/a582343356bf85d8031-09S8F1o~.html,10-15K x 13 salaries,Shanghai Site 00249,1-3 years,Bachelor degree,PythonDeveloper Engineer,shanghai,6
Company 01149,https://www.zhipin.com/job_detail/d3392f610d13c06803xy0ty5FFc~.html,11-20K,Shanghai Site 00231,1-3 years,Bachelor degree,PythonDeveloper Engineer,shanghai,3
Student.com,https://www.zhipin.com/job_detail/46d2d2151b41222d03F83tS4GVY~.html,15-30K,Shanghai Site 00232,5-10 years,Bachelor degree,PythonDeveloper Senior Engineer,shanghai,5
Company 01091,https://www.zhipin.com/job_detail/d89330c6705a9f721HZ63dm6FVs~.html,15-30K,Shanghai Site 00223,3-5 years,Bachelor degree,AI (python)Instructor,shanghai,5
Company 01130,https://www.zhipin.com/job_detail/b738482fd5dcd2f80nR_0tW_EFI~.html,20-35K,Shanghai Site 00231,5-10 years,Bachelor degree,Senior pythonBackend Developer Engineer,shanghai,4
Company 01150,https://www.zhipin.com/job_detail/4bb1874368fd063f1X172d61ElI~.html,4-5K,Shanghai Site 00223,Less than 1 year,Bachelor degree,Python,shanghai,4
Company 01151,https://www.zhipin.com/job_detail/bdd5dafdb27589a01XB52tW5GFQ~.html,25-50K,Shanghai Site 00262,1-3 years,Bachelor degree,pythonSenior Developer Engineer,shanghai,4
Company 01097,https://www.zhipin.com/job_detail/4a611f7f5215044f0nV82tW6ElM~.html,5-10K,Shanghai Site 00234,Experience not required,Associate degree,Python Developer,shanghai,6
Company 01152,https://www.zhipin.com/job_detail/a49c17aa04f4c0c303Jz2Nm6EVM~.html,10-15K,Shanghai Site 00240,1-3 years,Bachelor degree,PythonBackend /Full-stack Engineer,shanghai,1
Company 01153,https://www.zhipin.com/job_detail/3553a2582f4950641HR83dq4FFA~.html,18-25K x 14 salaries,Shanghai Site 00247,3-5 years,Bachelor degree,PythonDeveloper Engineer,shanghai,5
Company 01154,https://www.zhipin.com/job_detail/eb9bde3d10fb023403F62du7GVs~.html,25-35K,Shanghai Site 00235,3-5 years,Master degree,PythonDeveloper Engineer,shanghai,6
Company 01155,https://www.zhipin.com/job_detail/8fe9e275b20b88cd1nx829S8FlM~.html,12-20K,Shanghai Site 00236,3-5 years,Bachelor degree,Python Developer,shanghai,2
DataXgroup,https://www.zhipin.com/job_detail/91b1e74f13d76a1603Z-3N-1EVs~.html,20-30K,Shanghai Site 00245,5-10 years,Bachelor degree,Senior PythonEngineer,shanghai,3
Company 01156,https://www.zhipin.com/job_detail/55cac669d1f1224003J-2t-_FlU~.html,15-30K,Shanghai Site 00227,5-10 years,Bachelor degree,pythonData Backend Engineer,shanghai,1
Company 01157,https://www.zhipin.com/job_detail/8bf46e525db0dfb01nFy3tu9FFo~.html,15-25K,Shanghai Site 00236,3-5 years,Bachelor degree,Python Backend Developer,shanghai,4
Company 01131,https://www.zhipin.com/job_detail/1a20b2ae13de396003J929y5ElY~.html,13-22K,Shanghai Site 00255,3-5 years,Bachelor degree,pythonBackend Developer,shanghai,6
Company 01101,https://www.zhipin.com/job_detail/541d76d6b2980c1303V73N21FlI~.html,6-11K,Shanghai Site 00239,Experience not required,Education not specified,PythonEngineer,shanghai,5
Company 01151,https://www.zhipin.com/job_detail/59822c93b0febfe603x83tW_EVY~.html,25-50K,Shanghai Site 00244,3-5 years,Bachelor degree,pythonSenior Developer Engineer,shanghai,3
Company 01158,https://www.zhipin.com/job_detail/2f4f6e80a1adb845031409S4GVQ~.html,16-30K x 16 salaries,Shanghai Site 00263,3-5 years,Bachelor degree,PythonDeveloper Engineer,shanghai,4
Company 01159,https://www.zhipin.com/job_detail/e5c7b3f02c660a231XN639i9FVA~.html,18-22K,Shanghai Site 00264,3-5 years,Bachelor degree,Mid-level pythonOperations Engineer,shanghai,4
Company 01135,https://www.zhipin.com/job_detail/e7c4f7d9985e958e03Bz2di1FFM~.html,5-8K,Shanghai Site 00256,Experience not required,Bachelor degree,pythonCrawler Engineer,shanghai,1
Company 01160,https://www.zhipin.com/job_detail/83342079ca76d90a03B93NS5E1A~.html,18-35K,Shanghai Site 00265,3-5 years,Bachelor degree,Senior Python Engineer,shanghai,4
Company 01147,https://www.zhipin.com/job_detail/93a5c8c6a1cac9071nZ42dy9F1o~.html,20-30K,Shanghai Site 00261,5-10 years,Bachelor degree,Python Developer,shanghai,3
Company 01124,https://www.zhipin.com/job_detail/f7efb108e8e1349703J40t65FFE~.html,25-35K,Shanghai Site 00230,5-10 years,Bachelor degree,Senior pythonDeveloper,shanghai,2
Company 01156,https://www.zhipin.com/job_detail/ed2a0b371335a3201HR529m5FFc~.html,15-30K,Shanghai Site 00227,5-10 years,Bachelor degree,PythonBackend Engineer,shanghai,2
Company 01154,https://www.zhipin.com/job_detail/a2aee8690b203e8c0nV73Nq5FFI~.html,15-30K,Shanghai Site 00235,3-5 years,Bachelor degree,PythonDeveloper Engineer,shanghai,4
Company 01161,https://www.zhipin.com/job_detail/55cc169a781f1c7c1XRz3dW8GVs~.html,30-60K,Shanghai Site 00266,5-10 years,Associate degree,Python Developer,shanghai,6
Company 01162,https://www.zhipin.com/job_detail/a2a1f6ad1a13804d0nR-3du-FFU~.html,20-40K x 13 salaries,Shanghai Site 00224,Experience not required,Bachelor degree,Python/GoBackend Engineer,shanghai,2
Company 01101,https://www.zhipin.com/job_detail/c5db14dfc429f2151HZy39q_GVE~.html,7-12K,Shanghai Site 00239,Experience not required,Bachelor degree,pythonBackend Engineer,shanghai,5
Company 01163,https://www.zhipin.com/job_detail/428f777d4257e43f0nV72968E1Y~.html,15-20K,Shanghai Site 00253,3-5 years,Bachelor degree,Python Developer,shanghai,1
Company 01143,https://www.zhipin.com/job_detail/c71aee85b265a405031z2NW4FVo~.html,15-22K,Shanghai Site 00231,3-5 years,Associate degree,Python Software Engineer,shanghai,5
Company 01160,https://www.zhipin.com/job_detail/78f521f6e0b9b79d1HN52929FlM~.html,12-20K,Shanghai Site 00265,1-3 years,Bachelor degree,Python Engineer,shanghai,1
Company 01164,https://www.zhipin.com/job_detail/5ee1e8363a12d9ba1H152tu9EVE~.html,8-9K,Shanghai Site 00267,1-3 years,Bachelor degree,Python Developer,shanghai,1
Company 01165,https://www.zhipin.com/job_detail/36f5880fc5c48d271Xd839q8F1o~.html,10-20K,Shanghai Site 00244,5-10 years,Associate degree,pythonSenior Developer Engineer,shanghai,3
Company 01166,https://www.zhipin.com/job_detail/12bfa9de3d56e9d903152ti9Flo~.html,16-21K,Shanghai Site 00260,1-3 years,Bachelor degree,PythonDeveloper Engineer,shanghai,3
Company 01149,https://www.zhipin.com/job_detail/99789a91836fb9d21nN_2tm7E1Q~.html,9-14K,Shanghai Site 00222,Fresh graduate,Bachelor degree,PythonDeveloper Engineer,shanghai,1
Company 01167,https://www.zhipin.com/job_detail/2ae45c61087e9e841n150ty0FlI~.html,8-12K,Shanghai Site 00268,Less than 1 year,Bachelor degree,Python Developer,shanghai,5
Company 01102,https://www.zhipin.com/job_detail/03b4a63d2567e52a1nx42dW5EFQ~.html,18-30K,Shanghai Site 00241,5-10 years,Bachelor degree,PythonSenior Engineer,shanghai,4
Company 01168,https://www.zhipin.com/job_detail/6a962dd35e5442ed03Zz2dm9FlE~.html,13-25K,Shanghai Site 00240,3-5 years,Bachelor degree,PYTHONDeveloper Engineer,shanghai,6
Company 01169,https://www.zhipin.com/job_detail/39d2ac950b44128403xz2dq6EFA~.html,15-30K,Shanghai Site 00269,1-3 years,Bachelor degree,Python Developer,shanghai,3
Company 01149,https://www.zhipin.com/job_detail/49d306c768dab2741nN_2t67GVM~.html,20-30K,Shanghai Site 00270,3-5 years,Bachelor degree,PythonDeveloper Senior Engineer,shanghai,3
Company 01108,https://www.zhipin.com/job_detail/acaa63a6b51366d6031_2925E1Q~.html,12-15K x 13 salaries,Shanghai Site 00271,Experience not required,Bachelor degree,Python Developer,shanghai,6
Company 01134,https://www.zhipin.com/job_detail/26cd66d476df13c303172d-6FVs~.html,26-35K,Shanghai Site 00237,5-10 years,Bachelor degree,pythonDeveloper Manager,shanghai,6
Company 00010,https://www.zhipin.com/job_detail/c1af3b6adca94157031939q9EFo~.html,8-13K,Shanghai Site 00229,Less than 1 year,Bachelor degree,Python Developer,shanghai,3
Company 01170,https://www.zhipin.com/job_detail/b28bf86bdb9111861HF_29i6E1s~.html,9-14K,Shanghai Site 00240,1-3 years,Bachelor degree,PythonDeveloper Engineer,shanghai,2
Company 01171,https://www.zhipin.com/job_detail/2834437bbbccec831XB63dq6ElA~.html,7-14K,Shanghai Site 00272,3-5 years,Bachelor degree,python Developer,shanghai,2
Company 01172,https://www.zhipin.com/job_detail/ab39c8dfafcdb4061Hx-3dW4FlQ~.html,11-20K,Shanghai Site 00273,3-5 years,Bachelor degree,PythonDeveloper Engineer,shanghai,4
Company 01145,https://www.zhipin.com/job_detail/21c99a11786806f703182dq5GVA~.html,20-35K,Shanghai Site 00260,1-3 years,Bachelor degree,PythonSenior Engineer SH,shanghai,6
