company_name,uri,salary,site,year,edu,job_name,city,pos_count
TP-LINK,https://www.zhipin.com/job_detail/8f8cc15e67ebae8c03J93929GVQ~.html,10-15K x 16 salaries,Shenzhen Site 00364,Experience not required,Education not specified,Python Developer,shenzhen,2
Company 01653,https://www.zhipin.com/job_detail/43b8de4765cbff5f03R-2d-4FFs~.html,20-25K,Shenzhen Site 00364,Experience not required,Bachelor degree,pythonBackend Developer Engineer,shenzhen,5
Shopee,https://www.zhipin.com/job_detail/34d47d209592910a0nR53N25E1I~.html,10-15K,Shenzhen Site 00364,Experience not required,Bachelor degree,PythonData Engineer,shenzhen,4
Company 01108,https://www.zhipin.com/job_detail/f2aeaa314478b93303R709W1EVM~.html,10-14K,Shenzhen Site 00381,Less than 1 year,Bachelor degree,Python Developer,shenzhen,2
Company 01654,https://www.zhipin.com/job_detail/aef77bfe0aa4a0fb1XF50tu1EFY~.html,10-15K,Shenzhen Site 00371,1-3 years,Bachelor degree,Python,shenzhen,4
Company 01640,https://www.zhipin.com/job_detail/db2a816bd8d172150nZ639-0FlU~.html,11-20K,Shenzhen Site 00371,1-3 years,Bachelor degree,PythonEngineer,shenzhen,2
Company 01650,https://www.zhipin.com/job_detail/45b1335721def27103N62tu8Els~.html,12-18K,Shenzhen Site 00378,3-5 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,5
Company 01655,https://www.zhipin.com/job_detail/4d27a19232de9e0b0nZ92dy9F1c~.html,15-25K x 14 salaries,Shenzhen Site 00364,3-5 years,Bachelor degree,pythonDeveloper,shenzhen,4
Company 01656,https://www.zhipin.com/job_detail/1d9912662d5453a81HV_0tS4F1M~.html,6-10K,Shenzhen Site 00364,1-3 years,Associate degree,PythonBackend Developer,shenzhen,6
Company 01657,https://www.zhipin.com/job_detail/5d13c3f5b7ff82511XV_2926E1c~.html,10-15K,Shenzhen Site 00382,1-3 years,Bachelor degree,pythonDeveloper Engineer,shenzhen,3
Company 01658,https://www.zhipin.com/job_detail/0380958fdf59270a03Rz2ty1E1s~.html,10-15K,Shenzhen Site 00364,Less than 1 year,Bachelor degree,Python,shenzhen,2
Salezoom,https://www.zhipin.com/job_detail/448d0c17c4dfef430nV829u6GFI~.html,25-35K x 13 salaries,Shenzhen Site 00368,5-10 years,Bachelor degree,Python Senior Engineer,shenzhen,4
Company 01659,https://www.zhipin.com/job_detail/db8704b90470b9e61HN53Nm8FFE~.html,12-16K,Shenzhen Site 00377,3-5 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,2
Company 01651,https://www.zhipin.com/job_detail/30cc35c12bce8c0b03B42t65FVU~.html,10-15K,Shenzhen Site 00364,3-5 years,Bachelor degree,Python Developer,shenzhen,3
AKULAKU,https://www.zhipin.com/job_detail/629c3e0d341726fd03x50tq4FFs~.html,16-30K,Shenzhen Site 00364,3-5 years,Bachelor degree,Python Developer,shenzhen,5
Company 01660,https://www.zhipin.com/job_detail/a5f63cb93c75bda91XJ90t24GFs~.html,10-15K,Shenzhen Site 00383,1-3 years,Associate degree,pythonInstructor,shenzhen,1
Company 01292,https://www.zhipin.com/job_detail/41e75493b004334703182t-4EVI~.html,10-15K,Shenzhen Site 00369,1-3 years,Bachelor degree,PythonDeveloper,shenzhen,4
Company 01661,https://www.zhipin.com/job_detail/8fc2c5ea512b502b1HN63tS9EFs~.html,15-30K,Shenzhen Site 00373,3-5 years,Bachelor degree,Python Developer,shenzhen,6
Company 00610,https://www.zhipin.com/job_detail/4a368b477155af2c1HZ-29W9FlY~.html,15-28K,Shenzhen Site 00364,3-5 years,Bachelor degree,Python Developer,shenzhen,2
Company 01662,https://www.zhipin.com/job_detail/030556ab959b42df0nV73t29EFA~.html,15-25K x 14 salaries,Shenzhen Site 00384,Experience not required,Bachelor degree,PythonDeveloper Engineer,shenzhen,5
Company 01663,https://www.zhipin.com/job_detail/f118594bb0c2f76f03N729S5EVM~.html,15-20K x 16 salaries,Shenzhen Site 00385,3-5 years,Bachelor degree,pythonDeveloper Engineer,shenzhen,5
Company 01664,https://www.zhipin.com/job_detail/7883c3f1650f54391nFz3N--F1Y~.html,15-30K,Shenzhen Site 00371,3-5 years,Bachelor degree,Python,shenzhen,4
Company 01663,https://www.zhipin.com/job_detail/2a3cde0b4e78a7f703N909u5EFs~.html,12-20K x 16 salaries,Shenzhen Site 00385,3-5 years,Bachelor degree,PythonDeveloper Engineer (ERP),shenzhen,5
Company 00117,https://www.zhipin.com/job_detail/f73d65ae18d8ee9d03Z70tm-E1s~.html,13-26K,Shenzhen Site 00366,3-5 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,3
Company 01509,https://www.zhipin.com/job_detail/ee708d77c25ecd760nV539i1F1s~.html,15-30K x 14 salaries,Shenzhen Site 00364,3-5 years,Bachelor degree,PythonDeveloper,shenzhen,5
Company 00089,https://www.zhipin.com/job_detail/8999a1ba5a6f99af1nN_2tW5F1o~.html,20-40K,Shenzhen Site 00364,5-10 years,Bachelor degree,Python Developer,shenzhen,2
Company 01665,https://www.zhipin.com/job_detail/1b61707ae1252b3e031_3dm7FVY~.html,11-22K x 13 salaries,Shenzhen Site 00385,3-5 years,Associate degree,pythonDeveloper,shenzhen,1
Company 01666,https://www.zhipin.com/job_detail/5eb2df946e9b788e1HB829u7FlA~.html,10-15K,Shenzhen Site 00365,1-3 years,Bachelor degree,PythonData Engineer,shenzhen,6
Company 00005,https://www.zhipin.com/job_detail/4944a135308275701HV93d6_FFY~.html,10-20K,Shenzhen Site 00366,1-3 years,Bachelor degree,Python Developer,shenzhen,3
Company 01108,https://www.zhipin.com/job_detail/64322dc54844d4ca0nV53Ny8E1A~.html,8-13K x 13 salaries,Shenzhen Site 00364,Experience not required,Bachelor degree,Python Developer,shenzhen,6
Company 01667,https://www.zhipin.com/job_detail/c8de4e1d43a795631nJy3t24EFo~.html,20-30K,Shenzhen Site 00385,5-10 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,1
Company 01292,https://www.zhipin.com/job_detail/e597a2efff7c6b1503182ti_E1s~.html,10-15K x 13 salaries,Shenzhen Site 00369,1-3 years,Bachelor degree,pythonEngineer,shenzhen,5
Bello,https://www.zhipin.com/job_detail/df577b34989aba050nV83Ni-ElA~.html,20-40K x 13 salaries,Shenzhen Site 00364,3-5 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,5
Company 01668,https://www.zhipin.com/job_detail/ebf7fe65acbeea611XN92N29FlI~.html,13-25K,Shenzhen Site 00364,1-3 years,Bachelor degree,Python,shenzhen,1
Company 01669,https://www.zhipin.com/job_detail/cf86f7043d0fc2fc0nZ73tu0EVE~.html,13-20K,Shenzhen Site 00386,3-5 years,Bachelor degree,Python Engineer,shenzhen,3
Company 00013,https://www.zhipin.com/job_detail/12daf32bd45decf903Rz0964EVI~.html,22-30K,Shenzhen Site 00366,3-5 years,Bachelor degree,Python Developer,shenzhen,4
Company 01670,https://www.zhipin.com/job_detail/c3b3c71249337e9403x72d6_GVc~.html,9-13K x 13 salaries,Shenzhen Site 00370,1-3 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,1
Company 01671,https://www.zhipin.com/job_detail/daaf8f82499fb4131Xx92dS0GFQ~.html,8-12K,Shenzhen Site 00368,1-3 years,Bachelor degree,Python,shenzhen,2
Company 01672,https://www.zhipin.com/job_detail/6c7b3e8b3a83a6281Hd42tm6GVM~.html,14-20K,Shenzhen Site 00378,3-5 years,Bachelor degree,pythonDeveloper Engineer,shenzhen,3
Company 01673,https://www.zhipin.com/job_detail/62f9212cd452b4a81HFy09-6EFU~.html,25-45K,Shenzhen Site 00387,5-10 years,Bachelor degree,PythonDeveloper Senior Engineer,shenzhen,5
vivo,https://www.zhipin.com/job_detail/cd066763262d391203x_09y7Flo~.html,20-40K,Shenzhen Site 00372,5-10 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,2
Company 01108,https://www.zhipin.com/job_detail/1cab3a24208b581603Z63Nq4EFE~.html,9-13K x 13 salaries,Shenzhen Site 00388,Experience not required,Bachelor degree,Python Developer,shenzhen,1
Company 01674,https://www.zhipin.com/job_detail/a370b745acfe78be1HV82920FVY~.html,15-30K,Shenzhen Site 00382,3-5 years,Bachelor degree,Python Developer,shenzhen,6
Company 00089,https://www.zhipin.com/job_detail/668fa62b513226571HJ-2di9F1I~.html,20-40K,Shenzhen Site 00364,5-10 years,Bachelor degree,Senior PythonDeveloper Engineer,shenzhen,6
Company 01675,https://www.zhipin.com/job_detail/851866dde96f036a03V62dq1FVQ~.html,11-20K,Shenzhen Site 00369,3-5 years,Bachelor degree,pythonDeveloper Engineer,shenzhen,6
AKULAKU,https://www.zhipin.com/job_detail/cdf7201850ead6e71nZz2dW7F1s~.html,15-30K,Shenzhen Site 00364,1-3 years,Bachelor degree,Python Developer,shenzhen,4
Company 00685,https://www.zhipin.com/job_detail/3648fe329b68b85903F93NW_FFM~.html,25-35K,Shenzhen Site 00366,5-10 years,Bachelor degree,Python Developer,shenzhen,6
Company 01676,https://www.zhipin.com/job_detail/d0ceb1f4fd61bf8203d63Ny9FlI~.html,15-25K,Shenzhen Site 00389,3-5 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,3
Company 01677,https://www.zhipin.com/job_detail/c3b45e7f4e7761e71Xx53d-4ElE~.html,10-20K,Shenzhen Site 00390,3-5 years,Associate degree,Python Developer,shenzhen,1
Company 01298,https://www.zhipin.com/job_detail/d18d20570d5162e603d_2t27GFU~.html,15-30K,Shenzhen Site 00389,3-5 years,Bachelor degree,PythonOperations Developer Engineer,shenzhen,3
Company 01678,https://www.zhipin.com/job_detail/f8051dac9c30932103Z909m5E1s~.html,10-15K,Shenzhen Site 00385,1-3 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,1
OPPO,https://www.zhipin.com/job_detail/eab053cf83ed049f1Hd53NS4FVc~.html,20-40K,Shenzhen Site 00391,Experience not required,Bachelor degree,Python Developer,shenzhen,2
Company 00005,https://www.zhipin.com/job_detail/5afcd7d1131294100nZ83tS0EVs~.html,11-22K,Shenzhen Site 00366,3-5 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,4
Company 01679,https://www.zhipin.com/job_detail/8ffb146e7bf4cb2c0nV43du8E1I~.html,15-30K,Shenzhen Site 00392,Experience not required,Bachelor degree,PythonEngineer,shenzhen,6
Company 01680,https://www.zhipin.com/job_detail/fe1736d623c6adad03Bz2d67EVo~.html,13-20K,Shenzhen Site 00364,3-5 years,Bachelor degree,PythonDeveloper,shenzhen,2
Company 00091,https://www.zhipin.com/job_detail/67aad9d660dec84e1XN52t21FFI~.html,7-10K,Shenzhen Site 00364,1-3 years,Bachelor degree,pythonDeveloper Engineer,shenzhen,6
Company 01672,https://www.zhipin.com/job_detail/bb071791fcef391e1HZ72dy4ElQ~.html,18-28K,Shenzhen Site 00378,5-10 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,2
Company 01298,https://www.zhipin.com/job_detail/f8ae1ec00c454e650nZ93dy6EVY~.html,15-30K,Shenzhen Site 00389,5-10 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,3
Company 01681,https://www.zhipin.com/job_detail/fafb0fd45256ffe61HV93tq0E1o~.html,12-24K x 16 salaries,Shenzhen Site 00393,Experience not required,Bachelor degree,pythonDeveloper Engineer,shenzhen,1
Company 01682,https://www.zhipin.com/job_detail/fb20a69bf726cfec03153N69FFE~.html,13-25K,Shenzhen Site 00364,1-3 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,4
Company 01406,https://www.zhipin.com/job_detail/fbf519b01d7be40203B629u0EVU~.html,15-30K,Shenzhen Site 00394,3-5 years,Bachelor degree,PythonBackend Developer Engineer,shenzhen,4
Company 01674,https://www.zhipin.com/job_detail/11eab66f4d740fe71HZz09u-FFM~.html,20-40K,Shenzhen Site 00382,5-10 years,Bachelor degree,Python Developer,shenzhen,3
ICGOO,https://www.zhipin.com/job_detail/2d2fb4dd73eddc231HB92Nq8EVY~.html,9-14K,Shenzhen Site 00395,1-3 years,Bachelor degree,PythonBackend Developer Engineer,shenzhen,5
Company 01683,https://www.zhipin.com/job_detail/c7c57e2ea06bb6081HJ82tq0Flo~.html,7-12K,Shenzhen Site 00382,1-3 years,Bachelor degree,pythonEngineer,shenzhen,6
Company 01684,https://www.zhipin.com/job_detail/eb216620d9227a5603B82N-4FlA~.html,12-15K,Shenzhen Site 00364,1-3 years,Bachelor degree,PythonBackend Engineer,shenzhen,2
Company 01685,https://www.zhipin.com/job_detail/dd54188ed597fae103xy3tS5ElU~.html,14-28K x 13 salaries,Shenzhen Site 00364,Experience not required,Bachelor degree,Python Developer,shenzhen,1
Company 01641,https://www.zhipin.com/job_detail/40c51393d763460503Fz392-E1c~.html,18-30K,Shenzhen Site 00372,1-3 years,Bachelor degree,Python Developer,shenzhen,4
Company 01686,https://www.zhipin.com/job_detail/e39dd7ddb44c709f1Hx-29q5GVo~.html,5-9K,Shenzhen Site 00364,Less than 1 year,Bachelor degree,PythonProgrammer,shenzhen,5
Company 01687,https://www.zhipin.com/job_detail/2e9b0b2a105c90130nR70t-8EFc~.html,20-40K x 14 salaries,Shenzhen Site 00364,5-10 years,Bachelor degree,Python Developer,shenzhen,4
Company 01688,https://www.zhipin.com/job_detail/0b35a9b0db5e988d0nZy3dm7FlI~.html,12-24K x 14 salaries,Shenzhen Site 00364,3-5 years,Bachelor degree,PythonEngineer,shenzhen,6
Company 01689,https://www.zhipin.com/job_detail/e15e35263a5baf141Hx93dW1FFY~.html,8-13K,Shenzhen Site 00364,Experience not required,Bachelor degree,pythonEngineer,shenzhen,1
Company 01690,https://www.zhipin.com/job_detail/a199930c42dfc12703x63Ni1F1Q~.html,13-25K,Shenzhen Site 00364,3-5 years,Bachelor degree,pythonDeveloper Engineer,shenzhen,6
Company 01691,https://www.zhipin.com/job_detail/078afa86d9a2726f03d40ty6E1E~.html,25-40K,Shenzhen Site 00364,3-5 years,Bachelor degree,Python Developer,shenzhen,2
Company 01692,https://www.zhipin.com/job_detail/3d713947a5696b061HJ52NW8E1s~.html,15-30K,Shenzhen Site 00384,3-5 years,Bachelor degree,Python Developer,shenzhen,3
Company 01693,https://www.zhipin.com/job_detail/a9dc9f66bda6b0170nZ_2dS4ElQ~.html,15-25K,Shenzhen Site 00364,3-5 years,Bachelor degree,PythonBackend Engineer,shenzhen,2
Company 01694,https://www.zhipin.com/job_detail/3c5e43106737f8dd1ndz3tm_EFI~.html,14-28K,Shenzhen Site 00396,Experience not required,Bachelor degree,Python Developer,shenzhen,6
Company 01695,https://www.zhipin.com/job_detail/94877b885bb7f607031829m8GFA~.html,6-11K,Shenzhen Site 00364,1-3 years,Associate degree,Python Developer,shenzhen,4
Company 01696,https://www.zhipin.com/job_detail/fb9504bfea1f84860nRy3tW_FVo~.html,20-30K,Shenzhen Site 00364,3-5 years,Bachelor degree,Backend Developer Engineer (python),shenzhen,1
Company 01697,https://www.zhipin.com/job_detail/2387df5991e1ea141XZ629q_F1M~.html,15-25K,Shenzhen Site 00397,1-3 years,Bachelor degree,Python Developer,shenzhen,6
SenseTime,https://www.zhipin.com/job_detail/cbb2d40d420d965c03x-2tm-FlY~.html,25-35K x 15 salaries,Shenzhen Site 00364,Experience not required,Bachelor degree,Senior PythonDeveloper Engineer,shenzhen,2
Company 01698,https://www.zhipin.com/job_detail/81f6aac4e9d74c5903N509i_F1M~.html,10-15K x 13 salaries,Shenzhen Site 00364,1-3 years,Bachelor degree,Python Developer,shenzhen,2
Company 01699,https://www.zhipin.com/job_detail/7da087e86e365f1e1HN_3d69EVY~.html,12-15K,Shenzhen Site 00380,1-3 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,5
XtalPi,https://www.zhipin.com/job_detail/7f1bb518382ab2bf1HN_2t26FVY~.html,11-20K,Shenzhen Site 00380,1-3 years,Bachelor degree,pythonDeveloper Engineer,shenzhen,2
Company 01700,https://www.zhipin.com/job_detail/b1f44477e154255503d_2dS0FFs~.html,15-20K,Shenzhen Site 00364,1-3 years,Bachelor degree,PythonSenior Engineer,shenzhen,6
Company 01701,https://www.zhipin.com/job_detail/7603c60ae69a90051nZ_2du5FVY~.html,6-12K,Shenzhen Site 00398,1-3 years,Bachelor degree,PythonCrawler Engineer,shenzhen,2
Company 01650,https://www.zhipin.com/job_detail/fc3e1071e5720f2203153tW7GFs~.html,11-18K,Shenzhen Site 00364,3-5 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,5
Company 01702,https://www.zhipin.com/job_detail/3762f621a37bfa721HV52Nm4EVE~.html,15-30K x 15 salaries,Shenzhen Site 00364,1-3 years,Bachelor degree,pythonEngineer,shenzhen,5
Company 01703,https://www.zhipin.com/job_detail/20963e3651477a1d03Ry3d-7GVs~.html,20-40K,Shenzhen Site 00381,10+ years,Bachelor degree,PythonSpecialist,shenzhen,4
Company 01704,https://www.zhipin.com/job_detail/8c259dc5d0da128c0nZ53Ni0FFs~.html,11-22K,Shenzhen Site 00399,Experience not required,Bachelor degree,PythonDeveloper Engineer,shenzhen,3
Company 01705,https://www.zhipin.com/job_detail/f1abd491d703e2571XN_0t-6FFQ~.html,15-30K,Shenzhen Site 00364,Experience not required,Bachelor degree,Python Developer,shenzhen,1
Company 01706,https://www.zhipin.com/job_detail/a7241f3884b3e1a41XB-3d-5FFs~.html,12-15K,Shenzhen Site 00364,1-3 years,Bachelor degree,Algorithm Engineer (Python),shenzhen,6
Company 01707,https://www.zhipin.com/job_detail/187caff28d7ed4791Hx_2d66F1U~.html,6-11K,Shenzhen Site 00373,Less than 1 year,Bachelor degree,Python Developer,shenzhen,2
Company 01708,https://www.zhipin.com/job_detail/f242e71dd517476403Bz2t-4GVI~.html,15-20K,Shenzhen Site 00364,1-3 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,3
Bello,https://www.zhipin.com/job_detail/0cbea18da64019ae1nFz2t-5FFs~.html,15-30K,Shenzhen Site 00364,3-5 years,Bachelor degree,pythonDeveloper Engineer,shenzhen,6
Company 01108,https://www.zhipin.com/job_detail/b000eb830ebd83280nV52tu8F1s~.html,9-14K,Shenzhen Site 00399,Experience not required,Bachelor degree,Python Developer,shenzhen,1
Company 01674,https://www.zhipin.com/job_detail/7c749a955ee13f941HZz09u5EVE~.html,15-30K,Shenzhen Site 00382,3-5 years,Bachelor degree,PythonCrawler Engineer,shenzhen,6
Company 01709,https://www.zhipin.com/job_detail/4af85086e2baebee1HV-0tm0GFo~.html,15-30K,Shenzhen Site 00365,3-5 years,Bachelor degree,PythonSenior Developer Engineer,shenzhen,4
Company 01655,https://www.zhipin.com/job_detail/2a99b0a00901d6e51HF709S6GVM~.html,13-26K,Shenzhen Site 00364,3-5 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,5
Company 01697,https://www.zhipin.com/job_detail/5b7579eb41d1e95c1HZ729W-F1s~.html,16-30K,Shenzhen Site 00373,3-5 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,6
Company 01710,https://www.zhipin.com/job_detail/b5546b4c200b18800nZy3N2-FFs~.html,15-25K,Shenzhen Site 00364,3-5 years,Bachelor degree,pythonDeveloper Engineer,shenzhen,3
Company 01711,https://www.zhipin.com/job_detail/521b79e153fdc1c503Nz3dS7EFY~.html,12-20K,Shenzhen Site 00364,1-3 years,Associate degree,PythonEngineer,shenzhen,3
Company 01696,https://www.zhipin.com/job_detail/caad3baff883882f1HV43926ElE~.html,23-30K,Shenzhen Site 00364,5-10 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,3
Company 01712,https://www.zhipin.com/job_detail/e1073ef4249989d71X1_39m_F1o~.html,15-25K,Shenzhen Site 00390,3-5 years,Bachelor degree,PythonEngineer,shenzhen,4
Company 01713,https://www.zhipin.com/job_detail/522bee823d8b1a390nd42di8FlM~.html,9-14K,Shenzhen Site 00382,Experience not required,Bachelor degree,Python Developer,shenzhen,3
Company 01714,https://www.zhipin.com/job_detail/c05cf552a32184d41Xxy0t2_EVM~.html,15-25K,Shenzhen Site 00364,3-5 years,Bachelor degree,PythonDeveloper Engineer,shenzhen,3
Company 01715,https://www.zhipin.com/job_detail/95a4259b2cf2c36103B73N--E1Y~.html,7-12K,Shenzhen Site 00364,1-3 years,Education not specified,pythonDeveloper Engineer (Crawler),shenzhen,1
Company 01108,https://www.zhipin.com/job_detail/e641305a1e81e08703R42dy_FlU~.html,9-13K,Shenzhen Site 00399,Less than 1 year,Bachelor degree,Python Developer,shenzhen,3
Company 01651,https://www.zhipin.com/job_detail/3054bd015849cdf303J83ty7GVU~.html,10-15K,Shenzhen Site 00364,3-5 years,Associate degree,PythonDeveloper Engineer,shenzhen,2
