company_name,uri,salary,site,year,edu,job_name,city,pos_count
Company 00048,https://www.zhipin.com/job_detail/4136db0128da94fe03142dm_F1I~.html,10-20K,Chengdu Site 00029,3-5 years,Bachelor degree,PythonSenior Engineer,chengdu,2
Company 00049,https://www.zhipin.com/job_detail/e7585e3e9ca738e21XJ409W7EVs~.html,10-20K,Chengdu Site 00018,3-5 years,Associate degree,PythonEngineer,chengdu,1
Company 00020,https://www.zhipin.com/job_detail/1dd7ce6ff0317d761Xx729i9ElU~.html,15-16K,Chengdu Site 00016,Experience not required,Education not specified,PythonDeveloper Engineer,chengdu,6
Company 00050,https://www.zhipin.com/job_detail/7b8d5a5c58ca21aa0nR60tm_F1U~.html,10-15K x 14 salaries,Chengdu Site 00013,Experience not required,Bachelor degree,c/c++/Python Developer,chengdu,2
Company 00024,https://www.zhipin.com/job_detail/cfe70b9d3c2017831HZ72N6-GVU~.html,11-20K,Chengdu Site 00004,3-5 years,Bachelor degree,PythonDeveloper Engineer,chengdu,4
Company 00051,https://www.zhipin.com/job_detail/72a08add715537ad0nVz3dy7F1c~.html,6-10K,Chengdu Site 00004,1-3 years,Bachelor degree,Python Developer,chengdu,1
Company 00052,https://www.zhipin.com/job_detail/86c2b660c0a60eae1Xd-09u6GFA~.html,7-14K,Chengdu Site 00030,1-3 years,Associate degree,Python,chengdu,1
Company 00053,https://www.zhipin.com/job_detail/ed3a45643ccb55f51Hx82926F1o~.html,10-20K,Chengdu Site 00025,3-5 years,Bachelor degree,PythonFull-stack Engineer,chengdu,4
Company 00054,https://www.zhipin.com/job_detail/28ee86985abc3cd803Z939y-FVc~.html,10-11K,Chengdu Site 00031,Fresh graduate,Bachelor degree,Python,chengdu,4
Company 00055,https://www.zhipin.com/job_detail/e8d3843322a623b803V-2t6-FFY~.html,1-2K,Chengdu Site 00032,Less than 1 year,Bachelor degree,Python Developer,chengdu,6
Company 00011,https://www.zhipin.com/job_detail/01f4b97ea44043e503B60tW0FVc~.html,18-22K,Chengdu Site 00017,3-5 years,Bachelor degree,pythonDeveloper,chengdu,1
Company 00056,https://www.zhipin.com/job_detail/19e72302c1265f641HB-29i1E1o~.html,6-11K,Chengdu Site 00016,1-3 years,Associate degree,PythonProgrammer,chengdu,5
Company 00013,https://www.zhipin.com/job_detail/b4095744d825c8f503R_3ti4EFE~.html,20-40K,Chengdu Site 00011,3-5 years,Bachelor degree,Python Developer,chengdu,1
Company 00057,https://www.zhipin.com/job_detail/06d84e6385e0727d1H1-29-_E1o~.html,16-27K,Chengdu Site 00011,3-5 years,Bachelor degree,Python Developer,chengdu,6
Company 00057,https://www.zhipin.com/job_detail/043131559f6d55041H182di7F1E~.html,16-28K,Chengdu Site 00011,Experience not required,Bachelor degree,Python Developer,chengdu,3
Company 00057,https://www.zhipin.com/job_detail/6261203065000c9e1H1_29W0E1A~.html,16-28K,Chengdu Site 00011,Experience not required,Bachelor degree,Python Developer,chengdu,3
Company 00057,https://www.zhipin.com/job_detail/fce43506408930541H150t20GFo~.html,21-26K x 14 salaries,Chengdu Site 00011,Experience not required,Bachelor degree,Python Developer,chengdu,6
Company 00058,https://www.zhipin.com/job_detail/a483fdafbc681b921HZ52N2-EFA~.html,4-5K,Chengdu Site 00033,Experience not required,Bachelor degree,Big Data Engineer (Python/C++),chengdu,3
Company 00058,https://www.zhipin.com/job_detail/d07ba31a425953301HZ92NW0GVQ~.html,8-13K,Chengdu Site 00033,Experience not required,Bachelor degree,Big Data Engineer (Python/C++),chengdu,4
Company 00013,https://www.zhipin.com/job_detail/2a4d139c25a5fa9f1Hd629u4F1s~.html,20-40K,Chengdu Site 00011,3-5 years,Bachelor degree,Python,chengdu,2
Company 00059,https://www.zhipin.com/job_detail/bcfcfeb6210314e41XZz2dS7EVI~.html,15-30K,Chengdu Site 00034,3-5 years,Bachelor degree,Senior PythonDeveloper Engineer,chengdu,3
Company 00057,https://www.zhipin.com/job_detail/1f2bb06590169fb61HN92NW5ElY~.html,15-30K,Chengdu Site 00011,3-5 years,Bachelor degree,pythonDeveloper Engineer,chengdu,2
Company 00057,https://www.zhipin.com/job_detail/83dc36e17ee7102e1nN539y6FVM~.html,13-26K,Chengdu Site 00011,1-3 years,Bachelor degree,Python,chengdu,3
Company 00060,https://www.zhipin.com/job_detail/25e8db4dd26e14c91nN63dm8E1Q~.html,10-20K,Chengdu Site 00035,3-5 years,Bachelor degree,Python,chengdu,3
Company 00061,https://www.zhipin.com/job_detail/a4ca2cd1ad5535e41nNy0ti0FVc~.html,12-20K,Chengdu Site 00021,3-5 years,Bachelor degree,Python Developer,chengdu,5
Company 00062,https://www.zhipin.com/job_detail/2412da1fba74cf081ndz2di0GFM~.html,8-13K,Chengdu Site 00006,1-3 years,Bachelor degree,PythonSenior Developer Engineer,chengdu,1
Company 00063,https://www.zhipin.com/job_detail/b7e1e3fdbfd4e3d71HB63dS7GFM~.html,10-15K,Chengdu Site 00021,3-5 years,Bachelor degree,PythonDeveloper Engineer,chengdu,2
Company 00064,https://www.zhipin.com/job_detail/0c70beeb0f459a871Xd93tq1Flo~.html,4-8K,Chengdu Site 00011,Experience not required,Education not specified,Python Developer,chengdu,1
Company 00065,https://www.zhipin.com/job_detail/5c92c824980467911XZ939i4GVU~.html,10-20K,Chengdu Site 00036,3-5 years,Associate degree,Python,chengdu,4
Company 00066,https://www.zhipin.com/job_detail/4dba8eebcf5ecaf01XN62ty7EFU~.html,13-26K,Chengdu Site 00004,3-5 years,Bachelor degree,pythonDeveloper Engineer,chengdu,5
Company 00067,https://www.zhipin.com/job_detail/e29cf1eea76052be1nxz3NS6F1Y~.html,12-18K,Chengdu Site 00004,3-5 years,Bachelor degree,PythonDeveloper Engineer (Operations Developer),chengdu,2
Company 00068,https://www.zhipin.com/job_detail/88ee89cdcb3a04791XJ42Nu7GVE~.html,10-20K,Chengdu Site 00016,3-5 years,Associate degree,Python Senior Crawler Engineer,chengdu,5
Company 00069,https://www.zhipin.com/job_detail/a88b4e67fb1b562c1n183NS0F1s~.html,8-16K,Chengdu Site 00004,3-5 years,Bachelor degree,PythonCrawler,chengdu,5
Company 00070,https://www.zhipin.com/job_detail/7042cea9ef5baefe1XRy09q5ElY~.html,10-20K,Chengdu Site 00004,1-3 years,Bachelor degree,Python Developer,chengdu,3
Company 00071,https://www.zhipin.com/job_detail/7f5169244e7833911XB43dm1F1A~.html,7-12K,Chengdu Site 00016,1-3 years,Bachelor degree,Python,chengdu,4
Company 00072,https://www.zhipin.com/job_detail/678e6e3a6be991291XB_2Nm7E1Q~.html,3-6K,Chengdu Site 00016,3-5 years,Bachelor degree,Python Developer,chengdu,1
Company 00073,https://www.zhipin.com/job_detail/da863205ce7c02081XV70t61EVc~.html,6-11K,Chengdu Site 00031,1-3 years,Bachelor degree,Python,chengdu,6
Company 00074,https://www.zhipin.com/job_detail/8a7df001117e4d5b1nN509W_EFs~.html,8-10K,Chengdu Site 00016,1-3 years,Bachelor degree,PythonBackend Developer Engineer,chengdu,1
Company 00075,https://www.zhipin.com/job_detail/4757940f27476ad00nB-2tq_EFM~.html,15-26K,Chengdu Site 00004,3-5 years,Bachelor degree,Role 00001,chengdu,5
Company 00076,https://www.zhipin.com/job_detail/aba95bc548e6462d0nV50t6_FVY~.html,5-8K,Chengdu Site 00037,3-5 years,Bachelor degree,Role 00002,chengdu,3
Company 00077,https://www.zhipin.com/job_detail/97278df4c351b9f003Rz09q0GFo~.html,3-8K,Chengdu Site 00016,Fresh graduate,Bachelor degree,Role 00003,chengdu,5
Company 00078,https://www.zhipin.com/job_detail/0a664a7f96b527e31HB83tq1ElU~.html,10-15K,Chengdu Site 00016,1-3 years,Bachelor degree,Role 00004,chengdu,4
Company 00079,https://www.zhipin.com/job_detail/217a0fad69da57ae0nRy09i9E1M~.html,4-7K,Chengdu Site 00038,Experience not required,Bachelor degree,Role 00005,chengdu,2
Company 00080,https://www.zhipin.com/job_detail/947533f308c7bcd603R-0t65FlU~.html,8-13K,Chengdu Site 00003,Experience not required,Bachelor degree,Role 00006,chengdu,6
Company 00059,https://www.zhipin.com/job_detail/d40247bd9c90a0ab1HVz2NW1F1Q~.html,24-48K,Chengdu Site 00016,3-5 years,Master degree,Role 00007,chengdu,3
Company 00081,https://www.zhipin.com/job_detail/557fcd134ae46f6e03xy0ti-EVI~.html,9-10K,Chengdu Site 00025,1-3 years,Associate degree,PHP,chengdu,6
Company 00001,https://www.zhipin.com/job_detail/a627f1718c27c2d21XJ43t-1FFY~.html,10-15K,Chengdu Site 00001,1-3 years,Bachelor degree,Automation Test,chengdu,5
Company 00021,https://www.zhipin.com/job_detail/cdfc9ca423a16ca40nRz3NW4GVo~.html,13-20K,Chengdu Site 00004,1-3 years,Bachelor degree,Frontend Developer,chengdu,4
Company 00082,https://www.zhipin.com/job_detail/2c883b2c95e48e9003B60t68ElM~.html,4-6K,Chengdu Site 00004,Less than 1 year,Associate degree,Operations Engineer,chengdu,2
Company 00083,https://www.zhipin.com/job_detail/fca0bb85f64a51161X1-3N-6FVY~.html,7-14K,Chengdu Site 00039,Experience not required,Bachelor degree,Role 00008,chengdu,1
Company 00084,https://www.zhipin.com/job_detail/f0898e582f2bdc671HB539W1EFs~.html,4-8K,Chengdu Site 00040,Experience not required,Bachelor degree,Role 00005,chengdu,2
Company 00085,https://www.zhipin.com/job_detail/b6a3dee7b591876e0nZ_3di1FFQ~.html,7-12K,Chengdu Site 00041,Experience not required,Education not specified,Role 00009,chengdu,1
Company 00086,https://www.zhipin.com/job_detail/2baa5f8f21b087f803d52dy9FFY~.html,10-15K x 13 salaries,Chengdu Site 00025,1-3 years,Bachelor degree,Role 00010,chengdu,6
Company 00087,https://www.zhipin.com/job_detail/e173b4d08136c9a81XF-3NS6F1E~.html,10-20K,Chengdu Site 00030,1-3 years,Bachelor degree,Role 00011,chengdu,4
Company 00088,https://www.zhipin.com/job_detail/1a34af5f2fa4144d1X182NS-FVQ~.html,15-30K,Chengdu Site 00004,3-5 years,Bachelor degree,Role 00012,chengdu,1
Company 00087,https://www.zhipin.com/job_detail/d9348a4e6c69af8f1Hxy0ty_FlY~.html,13-26K,Chengdu Site 00010,1-3 years,Bachelor degree,Role 00013,chengdu,4
Company 00089,https://www.zhipin.com/job_detail/6b335c681df26de803170t2_FlY~.html,22-40K,Chengdu Site 00004,3-5 years,Bachelor degree,Role 00014,chengdu,6
Company 00089,https://www.zhipin.com/job_detail/def8d0e233f29d7e03170t26FVs~.html,19-35K,Chengdu Site 00004,3-5 years,Bachelor degree,Role 00015,chengdu,3
Company 00090,https://www.zhipin.com/job_detail/814febb9bbf1b2dd1Hd83ty5GFY~.html,10-15K,Chengdu Site 00027,3-5 years,Bachelor degree,Role 00016,chengdu,4
Company 00091,https://www.zhipin.com/job_detail/459585dcc9fe6f4a0nZ739--FFY~.html,6-11K,Chengdu Site 00004,3-5 years,Bachelor degree,Test Engineer,chengdu,2
Company 00090,https://www.zhipin.com/job_detail/389facb49a1b4c630nR_2Ny4E1Q~.html,6-8K x 15 salaries,Chengdu Site 00027,1-3 years,Bachelor degree,Role 00017,chengdu,3
Company 00091,https://www.zhipin.com/job_detail/acea6877893c2e2903V70t2_GVU~.html,8-11K,Chengdu Site 00016,3-5 years,Bachelor degree,Role 00018,chengdu,2
Company 00092,https://www.zhipin.com/job_detail/5bccccb1d517211a1nJ82ty1FlQ~.html,15-30K,Chengdu Site 00021,Experience not required,Bachelor degree,Role 00019,chengdu,6
Company 00093,https://www.zhipin.com/job_detail/6ee93b7b233d9e9603R73N2-GFY~.html,8-13K,Chengdu Site 00004,Less than 1 year,Bachelor degree,Role 00020,chengdu,4
Company 00094,https://www.zhipin.com/job_detail/8bfc9a8050e308791XN739W8FVA~.html,8-13K,Chengdu Site 00016,1-3 years,Bachelor degree,Role 00021,chengdu,3
Company 00095,https://www.zhipin.com/job_detail/e6458b16333246611HB62d-4EFU~.html,6-8K,Chengdu Site 00035,Less than 1 year,Associate degree,Test Engineer,chengdu,1
Company 00096,https://www.zhipin.com/job_detail/0264d102ca8a99730nd739i-E1M~.html,16-23K x 13 salaries,Chengdu Site 00035,3-5 years,Bachelor degree,SQLServer DBA,chengdu,4
Company 00026,https://www.zhipin.com/job_detail/5c28a0b2382a18ea1HZy3tu4GVA~.html,20-40K,Chengdu Site 00027,Experience not required,Bachelor degree,Backend Developer Engineer,chengdu,2
Company 00026,https://www.zhipin.com/job_detail/05a45d3edf2b398d1HZy3tW5E1Q~.html,20-40K,Chengdu Site 00027,3-5 years,Bachelor degree,Role 00022,chengdu,3
Company 00097,https://www.zhipin.com/job_detail/da457cbfe8ee6cfd1HN73ty9EVo~.html,3-8K,Chengdu Site 00042,Less than 1 year,Bachelor degree,Role 00023,chengdu,1
Company 00098,https://www.zhipin.com/job_detail/3f6e63bf51edcc8e1XZ_29W8GFc~.html,4-8K,Chengdu Site 00043,Experience not required,Associate degree,Node.jsBackend Developer Engineer,chengdu,2
Company 00059,https://www.zhipin.com/job_detail/a46116e3e16d50040nZy09S8F1o~.html,25-35K x 14 salaries,Chengdu Site 00016,5-10 years,Bachelor degree,DevOps Operations Developer Specialist,chengdu,6
Company 00099,https://www.zhipin.com/job_detail/d7636438ece593b71Xd-2du8E1I~.html,5-10K,Chengdu Site 00017,Experience not required,Bachelor degree,Role 00024,chengdu,6
Company 00080,https://www.zhipin.com/job_detail/a5401d83b5df140e0nVz2Nq7FFE~.html,8-12K,Chengdu Site 00003,Fresh graduate,Bachelor degree,Developer Engineer,chengdu,3
Company 00088,https://www.zhipin.com/job_detail/254de03fa1d96a1103F_2t-6F1A~.html,12-24K x 13 salaries,Chengdu Site 00004,3-5 years,Bachelor degree,Role 00025,chengdu,4
Company 00020,https://www.zhipin.com/job_detail/a790e0fdc2c623f41Xx62t20EFA~.html,15-30K,Chengdu Site 00016,Experience not required,Education not specified,Operations Developer Engineer,chengdu,4
Company 00100,https://www.zhipin.com/job_detail/63ab565c75e7244c1HBz0tu5F1c~.html,15-30K,Chengdu Site 00004,3-5 years,Bachelor degree,Backend Developer Engineer,chengdu,4
Company 00059,https://www.zhipin.com/job_detail/2d262f25a86687571XF72d60E1I~.html,20-35K,Chengdu Site 00016,1-3 years,Bachelor degree,Algorithm Engineer,chengdu,3
Company 00101,https://www.zhipin.com/job_detail/8c8d213aa4d951201HB_3tm7FlI~.html,11-16K,Chengdu Site 00004,3-5 years,Bachelor degree,Algorithm Engineer,chengdu,6
Company 00102,https://www.zhipin.com/job_detail/343985e940d0c04d1HBy29m6FVc~.html,8-13K,Chengdu Site 00036,1-3 years,Bachelor degree,JavaDeveloper Engineer,chengdu,2
Company 00103,https://www.zhipin.com/job_detail/5c09e3b158a9f0111nd-29m5FVI~.html,9-16K,Chengdu Site 00043,3-5 years,Bachelor degree,WebBackend Senior Developer Engineer,chengdu,6
Company 00104,https://www.zhipin.com/job_detail/6873d4ffb48c0e1703N62d-8FlE~.html,15-20K x 13 salaries,Chengdu Site 00044,5-10 years,Bachelor degree,Role 00026,chengdu,2
Company 00105,https://www.zhipin.com/job_detail/9e1931b562a5b35603J72di7EFU~.html,10-15K,Chengdu Site 00016,1-3 years,Bachelor degree,Algorithm Engineer,chengdu,5
Company 00106,https://www.zhipin.com/job_detail/e888b2798df29ff21Xd_3tq_FVA~.html,13-26K,Chengdu Site 00011,Less than 1 year,Bachelor degree,Test Engineer,chengdu,4
Company 00106,https://www.zhipin.com/job_detail/fd4da9ccac65f01b1Xd_3t-6FVo~.html,13-26K,Chengdu Site 00011,Experience not required,Bachelor degree,Role 00018,chengdu,4
Company 00026,https://www.zhipin.com/job_detail/d2dd597024838f621HZy3du8ElM~.html,30-50K,Chengdu Site 00027,3-5 years,Bachelor degree,Backend Developer,chengdu,4
Company 00107,https://www.zhipin.com/job_detail/10be2da37b2533e41nF-3N25E1I~.html,20-40K,Chengdu Site 00021,1-3 years,Education not specified,Role 00027,chengdu,5
Company 00108,https://www.zhipin.com/job_detail/a2135fc753b8ba1f1HVy29q4F1s~.html,4-8K,Chengdu Site 00045,1-3 years,Bachelor degree,Role 00028,chengdu,4
Company 00107,https://www.zhipin.com/job_detail/1698c95c61f101201nF-3N2-EVA~.html,20-40K,Chengdu Site 00021,1-3 years,Education not specified,Role 00029,chengdu,2
Company 00107,https://www.zhipin.com/job_detail/cfb900c59a5486ff1nF-3N2-FlE~.html,20-40K,Chengdu Site 00021,1-3 years,Education not specified,Role 00030,chengdu,2
